Freq,Impedance
1,10.57
2,622.33
3,1242.96
4,2856.77
5,5328.08
6,4391.4
7,3576.31
8,4629.1
9,4677.81
10,4424.52
11,3899.06
12,4420.34
13,4140.4
14,3663.42
15,3474.68
16,3436.12
17,3304.22
18,3201.13
19,2931.75
20,2829.0
21,2678.48
22,2624.42
23,2640.59
24,2524.42
25,2401.54
26,2461.76
27,2303.05
28,2218.39
29,2128.31
30,2062.1
31,2040.81
32,1998.99
33,1891.02
34,1875.1
35,1839.29
36,1731.87
37,1694.68
38,1626.49
39,1626.49
40,1607.35
41,1508.58
42,1475.05
43,1437.44
44,1307.54
45,1299.08
46,1262.34
47,1258.18
48,1215.63
49,1189.71
50,1165.33
51,1128.56
52,1106.2
53,1052.52
54,1046.49
55,1001.85
56,979.56
57,957.53
58,945.51
59,900.48
60,897.69
61,871.79
62,858.76
63,847.4
64,815.0
65,797.74
66,811.13
67,783.13
68,756.01
69,736.97
70,718.38
71,706.86
72,701.22
73,686.87
74,673.72
75,663.01
76,653.25
77,638.62
78,627.51
79,618.76
80,604.07
81,591.34
82,577.86
83,571.35
84,557.3
85,552.25
86,533.33
87,528.56
88,521.64
89,513.95
90,508.13
91,504.49
92,489.25
93,479.33
94,474.9
95,467.24
96,460.4
97,453.94
98,448.04
99,443.43
100,435.9
