Freq,Impedance
1,10.57
2,621.14
3,1219.94
4,2702.01
5,4291.22
6,3744.47
7,3202.19
8,4578.79
9,4679.46
10,3741.94
11,3412.18
12,3821.22
13,3547.19
14,3219.79
15,3111.48
16,3069.62
17,2915.65
18,2693.78
19,2566.95
20,2539.85
21,2344.49
22,2273.7
23,2212.79
24,2152.33
25,2030.08
26,1998.99
27,1911.96
28,1801.95
29,1788.53
30,1733.8
31,1702.82
32,1664.68
33,1599.24
34,1599.24
35,1562.03
36,1440.32
37,1467.1
38,1391.71
39,1389.59
40,1293.4
41,1293.4
42,1294.48
43,1212.63
44,1194.29
45,1181.47
46,1120.86
47,1099.13
48,1075.6
49,1035.1
50,1001.41
51,980.77
52,945.51
53,930.35
54,903.98
55,867.47
56,837.76
57,831.66
58,824.28
59,789.43
60,777.23
61,755.0
62,749.84
63,732.53
64,720.04
65,716.45
66,695.07
67,680.63
68,675.93
69,666.14
70,651.21
71,638.31
72,626.2
73,614.69
74,601.7
75,599.19
76,588.05
77,574.88
78,569.8
79,554.65
80,551.13
81,536.88
82,524.42
83,522.06
84,511.21
85,502.81
86,492.69
87,480.86
88,475.83
89,467.15
90,459.79
91,458.31
92,447.91
93,439.05
94,434.08
95,432.07
96,422.43
97,418.81
98,413.49
99,405.27
100,399.9
